I0221 17:07:12.491164       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:07:47.309566       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 17:07:47.357221       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 17:08:01.673839       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 17:08:03.272904       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:11:39.707132       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 17:13:24.110022       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 17:14:13.676909       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 17:14:18.274969       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:15:28.496041       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:20:19.711850       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 17:20:50.502428       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:21:32.112775       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 17:21:36.277551       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:22:47.310831       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 17:22:47.358537       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 17:23:15.678812       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 17:27:27.115992       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 17:27:28.505967       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:29:08.681102       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 17:29:11.720156       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 17:29:55.279728       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:33:40.514005       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:34:24.683929       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 17:34:47.120131       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 17:35:36.723542       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 17:37:10.282152       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:37:47.311666       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 17:37:47.359029       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 17:40:23.694210       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 17:42:14.728557       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 17:42:23.529071       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:42:46.122175       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 17:47:08.290462       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:49:18.701177       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 17:51:03.124434       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 17:51:30.732587       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 17:52:06.531212       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:52:47.312737       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 17:52:47.359408       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 17:54:36.708767       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 17:56:58.295048       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 17:57:49.734479       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 17:58:03.533539       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:00:47.127554       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 18:03:36.738068       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 18:03:39.716970       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:04:13.535833       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:05:06.298374       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:07:47.314371       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 18:07:47.360093       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 18:08:43.134507       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 18:08:53.742260       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 18:09:57.724651       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:12:34.538695       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:14:45.303235       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:16:50.734103       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:17:08.139798       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 18:18:20.746326       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 18:18:28.544183       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:20:16.309671       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:22:21.143219       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 18:22:35.739067       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:22:47.314453       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 18:22:47.360680       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 18:25:26.546712       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:26:20.750355       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 18:26:48.313392       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:28:46.147725       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 18:29:42.741385       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:32:43.320351       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:32:55.549880       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:35:24.753898       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 18:36:34.151963       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 18:37:47.315502       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 18:37:47.362677       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 18:39:27.745292       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:40:04.553516       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:42:22.326500       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:43:27.164033       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 18:43:48.762661       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 18:45:24.754246       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:49:10.558523       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:50:33.332341       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:51:25.169775       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 18:51:49.761273       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:52:47.316540       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 18:52:47.363535       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 18:53:21.766156       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 18:56:03.336220       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 18:57:22.763562       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 18:57:48.564681       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:01:14.182937       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 19:02:11.769130       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 19:05:21.345382       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:05:49.570005       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:06:35.765745       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 19:07:47.318622       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 19:07:47.364014       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 19:09:29.773021       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 19:10:46.197895       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 19:12:41.769501       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 19:13:36.573200       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:14:48.352222       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:15:43.777343       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 19:16:27.201235       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 19:19:58.355775       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:21:31.773524       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 19:22:47.318934       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 19:22:47.364502       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 19:22:57.576090       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:23:07.204265       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 19:24:38.782999       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 19:26:12.360358       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:30:14.580588       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:31:20.782291       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 19:32:02.786790       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 19:32:08.206560       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 19:35:24.365068       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:36:43.585028       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:37:47.320749       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 19:37:47.364922       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 19:38:45.789238       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 19:39:35.789599       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 19:41:54.208342       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 19:43:26.588736       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:44:43.795008       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 19:45:14.371278       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:48:05.795406       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 19:50:07.800241       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 19:50:42.212072       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 19:51:01.596715       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:51:38.376262       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:52:47.324873       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 19:52:47.372936       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 19:57:27.808621       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 19:58:08.604277       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:58:36.382556       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 19:58:53.813250       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 19:58:59.218461       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 20:04:54.607378       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:05:31.224661       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 20:05:41.816938       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 20:05:58.818098       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 20:06:55.385285       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:07:47.326479       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 20:07:47.373569       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 20:11:46.613115       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:13:01.822278       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 20:13:54.820691       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 20:13:59.232696       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 20:15:03.389852       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:19:56.827150       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 20:21:04.394956       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:21:32.622302       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:22:22.240505       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 20:22:47.327451       1 reflector.go:278] k8s.io/client-go/informers/factory.go:135: forcing resync
I0221 20:22:47.374095       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 20:22:52.824083       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 20:28:00.837480       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 20:29:24.625750       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:30:35.827345       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 20:30:46.398391       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:31:56.244434       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 20:34:32.633655       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:37:08.875430       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 20:37:19.833727       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 20:37:47.334478       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 20:37:47.374481       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 20:40:19.403103       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:41:28.247030       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 20:43:54.637799       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:46:20.836312       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 20:46:31.879857       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 20:49:16.407615       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:50:34.250741       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 20:50:37.643466       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:52:47.335433       1 reflector.go:278] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: forcing resync
I0221 20:52:47.375340       1 reflector.go:278] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: forcing resync
I0221 20:53:12.839419       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 20:54:42.881958       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
I0221 20:57:51.646849       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:58:38.412530       1 reflector.go:432] github.com/kubernetes-csi/external-provisioner/pkg/controller/clone_controller.go:72: Watch close - *v1.PersistentVolumeClaim total 0 items received
I0221 20:58:50.258100       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:836: Watch close - *v1.StorageClass total 0 items received
I0221 21:00:36.842166       1 reflector.go:432] k8s.io/client-go/informers/factory.go:135: Watch close - *v1.StorageClass total 0 items received
I0221 21:02:54.884577       1 reflector.go:432] sigs.k8s.io/sig-storage-lib-external-provisioner/v5/controller/controller.go:833: Watch close - *v1.PersistentVolume total 0 items received
